COUNTY,INDEXYEAR,LOCATION,POPULATION,TOTAL,RATE,PRSNTOTAL,PRSNRATE,MURDER,MANSLAUGHTER,FORCIBLE_SEX,ASSAULT,NON_FORCIBLE_SEX,KIDNAPPING_ABDUCTION,HUMAN_TRAFFICKING,VIOL_OF_NO_CONTACT,PRPRTYTOTAL,PRPRTYRATE,ARSON,BRIBERY,BURGLARY,COUNTERFEITING_FORGERY,DESTRUCTION_OF_PROPERTY,EXTORTION_BLACKMAIL,ROBBERY,THEFT,SCTYTOTAL,SCTYRATE,DRUG_VIOLATIONS,GAMBLING_VIOLATIONS,PORNOGRAPHY,PROSTITUTION,WEAPON_LAW_VIOLATION,ANIMAL_CRUELTY
WALLA WALLA,2013,College Place Police Department,8875,370,41.69,69,7.77,0,0,4,49,0,2,0,14,282,31.77,1,0,50,1,5,0,1,224,19,2.14,17,0,0,0,2,0
WALLA WALLA,2014,College Place Police Department,9050,380,41.99,67,7.4,0,0,0,55,0,2,0,10,292,32.27,1,0,36,2,15,1,1,236,21,2.32,18,0,0,0,3,0
WALLA WALLA,2015,College Place Police Department,9112,424,46.53,76,8.34,0,0,5,47,0,0,0,24,325,35.67,1,0,41,2,9,1,0,271,23,2.52,19,0,1,0,3,0
WALLA WALLA,2016,College Place Police Department,9247,436,47.15,76,8.22,0,0,6,51,0,1,0,18,346,37.42,2,0,27,0,23,1,1,292,14,1.51,9,0,2,0,3,0
WALLA WALLA,2017,College Place Police Department,9453,405,42.84,78,8.25,0,0,2,56,0,1,0,19,316,33.43,3,0,31,1,22,2,0,257,11,1.16,8,0,1,0,2,0
WALLA WALLA,2018,College Place Police Department,9595,242,25.22,49,5.11,0,0,2,41,0,0,0,6,180,18.76,2,0,14,1,16,0,1,146,13,1.35,8,0,1,0,4,0
WALLA WALLA,2019,College Place Police Department,9665,318,32.9,64,6.62,0,0,1,41,0,0,0,22,227,23.49,1,0,30,5,28,0,1,162,27,2.79,24,0,1,0,1,1
WALLA WALLA,2020,College Place Police Department,9780,327,33.44,49,5.01,0,0,2,33,0,0,0,14,249,25.46,0,0,20,4,16,1,1,207,29,2.97,19,0,0,0,10,0
WALLA WALLA,2012,Walla Walla County Sheriffs Office,18515,1012,54.66,205,11.07,1,0,11,162,1,1,0,29,696,37.59,3,0,145,1,168,0,3,376,111,6,99,0,1,0,11,0
WALLA WALLA,2013,Walla Walla County Sheriffs Office,18695,819,43.81,170,9.09,0,0,8,136,0,0,0,26,581,31.08,3,0,129,2,146,0,1,300,68,3.64,59,0,0,0,9,0
WALLA WALLA,2014,Walla Walla County Sheriffs Office,18840,766,40.66,182,9.66,1,0,5,150,1,2,0,23,519,27.55,3,0,100,1,125,2,0,288,65,3.45,59,0,0,0,6,0
WALLA WALLA,2015,Walla Walla County Sheriffs Office,18150,598,32.95,128,7.05,0,0,5,113,2,1,0,7,442,24.35,12,0,80,3,116,0,1,230,28,1.54,25,0,0,0,3,0
WALLA WALLA,2016,Walla Walla County Sheriffs Office,18145,751,41.39,200,11.02,0,0,12,145,2,1,0,40,518,28.55,1,0,87,4,138,1,2,285,33,1.82,30,0,1,0,2,0
WALLA WALLA,2017,Walla Walla County Sheriffs Office,18120,796,43.93,223,12.31,0,0,17,168,0,5,0,33,516,28.48,3,0,62,10,119,1,1,320,57,3.15,48,0,2,0,6,1
WALLA WALLA,2018,Walla Walla County Sheriffs Office,18210,841,46.18,203,11.15,1,0,13,159,2,2,0,26,578,31.74,5,0,80,7,131,3,1,351,60,3.29,48,0,1,0,10,1
WALLA WALLA,2019,Walla Walla County Sheriffs Office,18295,837,45.75,170,9.29,1,0,7,118,0,1,0,43,600,32.8,2,0,93,9,146,1,1,348,67,3.66,55,0,1,0,8,3
WALLA WALLA,2020,Walla Walla County Sheriffs Office,18400,944,51.3,180,9.78,1,0,15,120,0,5,0,39,712,38.7,2,0,115,3,153,0,2,437,52,2.83,42,0,1,0,8,1
WALLA WALLA,2013,Walla Walla Police Department,31930,2974,93.14,457,14.31,0,0,21,346,3,17,0,70,2316,72.53,11,0,230,21,670,0,14,1370,201,6.3,179,0,3,0,19,0
WALLA WALLA,2014,Walla Walla Police Department,32830,3128,95.28,489,14.89,1,0,35,386,3,8,0,56,2388,72.74,19,0,272,40,661,2,13,1381,251,7.65,211,0,8,0,32,0
WALLA WALLA,2015,Walla Walla Police Department,33390,3237,96.95,600,17.97,4,0,51,417,7,11,0,110,2416,72.36,17,0,256,30,605,2,23,1483,221,6.62,181,0,7,1,32,0
WALLA WALLA,2016,Walla Walla Police Department,33721,3200,94.9,580,17.2,2,0,36,364,3,18,0,157,2357,69.9,17,0,241,56,635,4,18,1386,263,7.8,212,0,9,0,42,0
WALLA WALLA,2017,Walla Walla Police Department,33846,2590,76.52,585,17.28,1,0,48,401,1,6,0,128,1784,52.71,11,0,154,33,409,3,24,1150,221,6.53,174,0,5,1,39,2
WALLA WALLA,2018,Walla Walla Police Department,34002,2789,82.02,575,16.91,0,0,42,399,3,4,0,127,1875,55.14,15,0,171,26,432,7,13,1211,339,9.97,289,0,4,0,42,4
WALLA WALLA,2019,Walla Walla Police Department,34261,2629,76.73,595,17.37,2,0,47,384,2,10,0,150,1729,50.47,5,0,167,35,449,5,16,1052,305,8.9,254,0,8,1,40,2
WALLA WALLA,2020,Walla Walla Police Department,34488,2142,62.11,436,12.64,0,0,44,268,0,13,0,111,1337,38.77,7,0,133,36,309,6,11,835,369,10.7,314,0,10,2,39,4
WHATCOM,2012,Bellingham Police Department,81360,8098,99.53,1159,14.25,0,0,51,880,5,19,0,204,6553,80.54,5,0,607,143,1606,1,51,4140,386,4.74,317,0,0,16,53,0
WHATCOM,2013,Bellingham Police Department,82391,8088,98.17,1086,13.18,2,0,67,781,4,29,0,203,6598,80.08,3,0,627,189,1454,1,49,4275,404,4.9,314,0,4,32,54,0
WHATCOM,2014,Bellingham Police Department,82810,8762,105.81,1066,12.87,1,0,64,743,3,16,0,239,7262,87.69,2,0,730,224,1518,0,64,4724,434,5.24,334,0,10,27,63,0
WHATCOM,2015,Bellingham Police Department,83580,8128,97.25,1097,13.13,1,1,65,786,7,18,0,219,6700,80.16,1,0,553,156,1310,2,45,4633,331,3.96,264,0,13,12,42,0
WHATCOM,2016,Bellingham Police Department,84850,8804,103.76,1089,12.83,0,0,92,820,9,22,0,146,7364,86.79,18,0,756,130,1413,0,47,5000,351,4.14,278,0,14,7,52,0
WHATCOM,2017,Bellingham Police Department,86720,7915,91.27,1190,13.72,2,0,67,885,6,10,0,220,6329,72.98,10,0,591,131,1301,5,73,4218,396,4.57,323,0,25,2,46,0
WHATCOM,2018,Bellingham Police Department,88500,7248,81.9,1237,13.98,1,0,52,912,6,17,0,249,5625,63.56,6,0,464,125,1470,5,54,3501,386,4.36,304,0,16,7,59,0
WHATCOM,2019,Bellingham Police Department,90553,6699,73.98,1337,14.76,4,0,47,1015,5,19,0,247,5011,55.34,6,0,408,104,1055,1,69,3368,351,3.88,244,0,23,13,71,0
WHATCOM,2020,Bellingham Police Department,91610,8533,93.14,1203,13.13,1,0,45,848,1,20,0,288,7091,77.4,18,3,648,138,1473,14,82,4715,239,2.61,153,0,14,1,71,0
WHATCOM,2012,Blaine Police Department,4760,300,63.03,39,8.19,0,0,2,35,2,0,0,0,151,31.72,1,0,22,0,8,0,1,119,110,23.11,103,0,0,0,7,0
WHATCOM,2013,Blaine Police Department,4785,268,56.01,50,10.45,0,0,2,37,1,0,0,10,203,42.42,1,0,26,0,12,0,0,164,15,3.13,14,0,0,0,1,0
WHATCOM,2014,Blaine Police Department,4865,319,65.57,49,10.07,0,0,3,43,1,1,0,1,242,49.74,2,0,15,25,41,0,0,159,28,5.76,19,0,1,0,8,0
WHATCOM,2015,Blaine Police Department,4905,422,86.03,87,17.74,0,0,7,53,2,0,0,25,305,62.18,3,0,45,26,87,0,1,143,30,6.12,25,0,1,0,4,0
WHATCOM,2016,Blaine Police Department,4944,332,67.15,76,15.37,0,0,2,50,1,3,0,20,211,42.68,0,0,26,13,44,0,1,127,45,9.1,43,0,0,0,2,0
WHATCOM,2017,Blaine Police Department,5075,404,79.61,84,16.55,0,0,4,56,1,2,0,21,275,54.19,1,0,46,19,58,0,2,149,45,8.87,41,0,1,0,3,0
WHATCOM,2018,Blaine Police Department,5315,45,8.47,11,2.07,0,0,1,6,0,0,0,4,29,5.46,0,0,2,4,4,0,0,19,5,0.94,5,0,0,0,0,0
WHATCOM,2019,Blaine Police Department,5425,221,40.74,87,16.04,0,0,3,55,0,1,0,28,107,19.72,0,0,18,8,33,1,0,47,27,4.98,20,0,2,1,4,0
WHATCOM,2020,Blaine Police Department,5520,375,67.93,104,18.84,0,0,6,74,0,2,0,22,221,40.04,0,0,55,14,44,3,0,105,50,9.06,36,0,3,0,11,0
WHATCOM,2012,COUNTY TOTAL,115605,11155,96.5,1752,15.2,4,0,108,1345,9,34,0,252,8440,73,13,0,869,183,2110,1,56,5208,963,8.3,863,0,2,16,82,0
WHATCOM,2013,COUNTY TOTAL,117605,10903,92.7,1656,14.1,2,0,117,1227,7,41,0,262,8478,72.1,11,0,862,240,1925,1,55,5384,769,6.5,658,0,7,32,72,0
WHATCOM,2014,COUNTY TOTAL,207600,14629,70.5,2415,11.6,2,1,160,1718,9,46,0,479,11195,53.9,22,0,1410,320,2335,2,86,7020,1019,4.9,843,0,12,30,134,0
WHATCOM,2015,COUNTY TOTAL,209790,13437,64,2390,11.4,6,1,160,1751,18,37,0,417,10165,48.5,16,0,1147,219,2161,4,63,6555,882,4.2,755,0,22,13,92,0
WHATCOM,2016,COUNTY TOTAL,212554,14348,67.5,2470,11.6,4,0,200,1793,22,53,0,398,10902,51.3,32,1,1388,205,2259,3,69,6945,976,4.6,822,0,24,9,121,0
WHATCOM,2017,COUNTY TOTAL,216300,13763,63.6,2515,11.6,4,0,181,1801,19,35,0,475,10079,46.6,25,1,1161,240,2178,10,96,6368,1169,5.4,1019,0,31,4,115,0
WHATCOM,2018,COUNTY TOTAL,220350,12592,57.1,2503,11.4,2,0,150,1786,11,44,0,510,9122,41.4,23,0,971,233,2283,11,79,5522,967,4.4,829,0,22,9,105,2
WHATCOM,2019,COUNTY TOTAL,225743,11441,50.7,2506,11.1,9,0,125,1799,11,41,0,521,8114,35.9,17,0,865,209,1720,13,84,5206,821,3.6,643,0,34,15,126,3
WHATCOM,2020,COUNTY TOTAL,228000,14371,63,2317,10.2,7,0,121,1589,8,40,0,552,11390,50,36,3,1185,238,2213,28,95,7592,664,2.9,503,0,24,1,133,3
WHATCOM,2012,Everson Police Department,3890,87,22.37,31,7.97,0,0,2,25,1,0,0,3,48,12.34,0,0,4,0,16,0,0,28,8,2.06,8,0,0,0,0,0
WHATCOM,2013,Everson Police Department,3960,117,29.55,30,7.58,0,0,1,27,0,0,0,2,84,21.21,1,0,11,1,24,0,0,47,3,0.76,3,0,0,0,0,0
WHATCOM,2014,Everson Police Department,4005,113,28.21,34,8.49,0,0,0,19,0,0,0,15,78,19.48,1,0,8,0,19,0,1,49,1,0.25,1,0,0,0,0,0
WHATCOM,2015,Everson Police Department,4040,70,17.33,21,5.2,0,0,0,19,0,0,0,2,49,12.13,0,0,1,0,16,0,0,32,0,0,0,0,0,0,0,0
WHATCOM,2016,Everson Police Department,4075,74,18.16,14,3.44,0,0,0,14,0,0,0,0,60,14.72,0,0,2,0,20,0,0,38,0,0,0,0,0,0,0,0
WHATCOM,2017,Everson Police Department,4120,66,16.02,14,3.4,0,0,0,12,0,0,0,2,52,12.62,0,0,2,0,12,0,0,38,0,0,0,0,0,0,0,0
WHATCOM,2018,Everson Police Department,4230,38,8.98,5,1.18,0,0,0,5,0,0,0,0,33,7.8,0,0,2,0,13,0,0,18,0,0,0,0,0,0,0,0
WHATCOM,2019,Everson Police Department,4405,77,17.48,20,4.54,0,0,0,17,0,0,0,3,57,12.94,1,0,2,2,13,0,0,39,0,0,0,0,0,0,0,0
WHATCOM,2020,Everson Police Department,4505,75,16.65,17,3.77,0,0,0,11,0,0,0,6,58,12.87,1,0,3,1,17,0,0,36,0,0,0,0,0,0,0,0
WHATCOM,2012,Ferndale Police Department,11837,886,74.85,149,12.59,0,0,8,109,0,5,0,27,645,54.49,3,0,79,21,177,0,2,363,92,7.77,78,0,1,0,13,0
WHATCOM,2013,Ferndale Police Department,12290,814,66.23,145,11.8,0,0,8,113,0,4,0,20,592,48.17,2,0,80,25,132,0,4,349,77,6.27,67,0,3,0,7,0
WHATCOM,2014,Ferndale Police Department,12710,857,67.43,178,14,0,0,8,120,1,9,0,40,586,46.11,1,0,69,20,128,0,3,365,93,7.32,81,0,0,0,12,0
WHATCOM,2015,Ferndale Police Department,12920,685,53.02,151,11.69,0,0,9,112,3,3,0,24,466,36.07,0,0,54,15,87,0,1,309,68,5.26,57,0,0,0,11,0
WHATCOM,2016,Ferndale Police Department,13250,699,52.75,127,9.58,0,0,10,75,2,6,0,34,490,36.98,2,0,52,17,89,2,3,325,82,6.19,61,0,3,1,17,0
WHATCOM,2017,Ferndale Police Department,13470,622,46.18,115,8.54,1,0,11,77,2,1,0,23,467,34.67,0,0,55,26,97,1,4,284,40,2.97,32,0,0,2,6,0
WHATCOM,2018,Ferndale Police Department,13640,661,48.46,133,9.75,0,0,9,102,1,2,0,19,487,35.7,2,0,50,30,94,3,2,306,41,3.01,30,0,2,0,9,0
WHATCOM,2019,Ferndale Police Department,14300,800,55.94,160,11.19,0,0,16,112,1,4,0,27,524,36.64,1,0,54,40,74,2,4,349,116,8.11,100,0,2,0,14,0
WHATCOM,2020,Ferndale Police Department,14600,815,55.82,119,8.15,0,0,3,94,0,1,0,21,652,44.66,2,0,77,31,133,5,2,402,44,3.01,40,0,1,0,3,0
WHATCOM,2012,Lummi Tribal Police Department,,859,,237,,3,0,36,193,1,4,0,0,411,,2,0,111,6,73,0,1,218,211,,209,0,0,0,2,0
WHATCOM,2013,Lummi Tribal Police Department,0,825,0,224,0,0,0,36,181,0,7,0,0,412,0,2,0,78,6,78,0,1,247,189,0,186,0,0,0,3,0
WHATCOM,2014,Lummi Tribal Police Department,0,834,0,189,0,0,1,23,158,0,7,0,0,475,0,5,0,83,7,84,0,6,290,170,0,169,0,0,0,1,0
WHATCOM,2015,Lummi Tribal Police Department,0,720,0,181,0,0,0,20,158,0,3,0,0,360,0,2,0,75,1,59,1,3,219,179,0,176,0,1,0,2,0
WHATCOM,2016,Lummi Tribal Police Department,0,711,0,162,0,0,0,19,140,0,3,0,0,378,0,1,0,88,2,52,1,2,232,171,0,167,0,0,0,4,0
WHATCOM,2017,Lummi Tribal Police Department,0,889,0,196,0,1,0,30,158,0,7,0,0,471,0,0,0,114,6,54,0,3,294,222,0,216,0,2,0,4,0
WHATCOM,2018,Lummi Tribal Police Department,0,538,0,146,0,1,0,13,129,0,3,0,0,233,0,1,0,54,10,36,0,5,127,159,0,157,0,0,2,0,0
WHATCOM,2012,Lynden Police Department,12359,497,40.21,90,7.28,1,0,2,72,0,4,0,11,297,24.03,1,0,29,10,68,0,1,188,110,8.9,106,0,0,0,4,0
WHATCOM,2013,Lynden Police Department,12730,363,28.52,71,5.58,0,0,1,52,2,1,0,15,241,18.93,1,0,28,18,58,0,1,135,51,4.01,48,0,0,0,3,0
WHATCOM,2014,Lynden Police Department,12920,352,27.24,69,5.34,0,0,7,48,1,2,0,11,237,18.34,0,0,17,8,30,0,1,181,46,3.56,40,0,0,0,6,0
WHATCOM,2015,Lynden Police Department,13090,327,24.98,81,6.19,0,0,4,61,1,2,0,13,222,16.96,0,0,26,4,38,0,3,151,24,1.83,19,0,1,0,4,0
WHATCOM,2016,Lynden Police Department,13380,327,24.44,72,5.38,0,0,4,46,0,7,0,15,231,17.26,2,0,18,11,49,0,0,151,24,1.79,21,0,1,0,2,0
WHATCOM,2017,Lynden Police Department,13620,403,29.59,55,4.04,0,0,6,36,1,1,0,11,297,21.81,1,0,28,9,57,1,1,200,51,3.74,41,0,1,0,9,0
WHATCOM,2018,Lynden Police Department,14160,469,33.12,73,5.16,0,0,12,46,0,1,0,14,373,26.34,4,0,35,16,67,1,3,247,23,1.62,19,0,1,0,3,0
WHATCOM,2019,Lynden Police Department,14470,543,37.53,98,6.77,0,0,5,71,2,2,0,18,409,28.27,1,0,30,15,71,2,2,288,36,2.49,23,0,3,0,10,0
WHATCOM,2020,Lynden Police Department,14800,616,41.62,106,7.16,0,0,16,75,1,2,0,12,486,32.84,0,0,36,12,92,0,1,345,24,1.62,16,0,2,0,6,0
WHATCOM,2012,Nooksack Tribal Police Department,,10,,2,,0,0,0,2,0,0,0,0,4,,0,0,0,0,0,0,0,4,4,,3,0,0,0,1,0
WHATCOM,2012,Sumas Police Department,1399,87,62.19,22,15.73,0,0,1,15,0,0,0,6,41,29.31,0,0,6,0,9,0,0,26,24,17.16,22,0,0,0,2,0
WHATCOM,2013,Sumas Police Department,1449,83,57.28,36,24.84,0,0,0,24,0,0,0,12,33,22.77,1,0,5,0,6,0,0,21,14,9.66,10,0,0,0,4,0
WHATCOM,2014,Sumas Police Department,1468,55,37.47,14,9.54,0,0,1,13,0,0,0,0,34,23.16,0,0,7,1,2,0,0,24,7,4.77,4,0,0,0,3,0
WHATCOM,2015,Sumas Police Department,1467,44,29.99,8,5.45,0,0,1,7,0,0,0,0,32,21.81,0,0,0,0,0,0,0,32,4,2.73,3,0,0,0,1,0
WHATCOM,2016,Sumas Police Department,1517,38,25.05,20,13.18,0,0,0,20,0,0,0,0,14,9.23,0,0,2,0,0,0,0,12,4,2.64,3,0,0,0,1,0
WHATCOM,2017,Sumas Police Department,1571,28,17.82,10,6.37,0,0,0,10,0,0,0,0,14,8.91,0,0,3,0,2,0,0,9,4,2.55,3,0,0,0,1,0
WHATCOM,2018,Sumas Police Department,1590,32,20.13,7,4.4,0,0,0,7,0,0,0,0,15,9.43,0,0,5,0,0,0,0,10,10,6.29,9,0,0,0,1,0
WHATCOM,2019,Sumas Police Department,1604,23,14.34,7,4.36,0,0,1,6,0,0,0,0,13,8.1,0,0,2,0,0,0,0,11,3,1.87,3,0,0,0,0,0
WHATCOM,2020,Sumas Police Department,1665,16,9.61,7,4.2,0,0,0,7,0,0,0,0,6,3.6,0,0,2,0,0,0,0,4,3,1.8,3,0,0,0,0,0
WHATCOM,2012,Western Washington University Police Department,,331,,23,,0,0,6,14,0,2,0,1,290,,1,0,11,3,153,0,0,122,18,,17,0,1,0,0,0
WHATCOM,2013,Western Washington University Police Department,0,345,0,14,0,0,0,2,12,0,0,0,0,315,0,0,0,7,1,161,0,0,146,16,0,16,0,0,0,0,0
WHATCOM,2014,Western Washington University Police Department,0,281,0,13,0,0,0,2,9,0,0,0,2,255,0,0,0,7,1,107,0,1,139,13,0,12,0,0,0,1,0
WHATCOM,2015,Western Washington University Police Department,0,290,0,19,0,0,0,1,17,0,0,0,1,262,0,0,0,11,0,131,0,1,119,9,0,9,0,0,0,0,0
WHATCOM,2016,Western Washington University Police Department,0,256,0,16,0,0,0,1,14,0,0,0,1,229,0,0,0,13,2,100,0,2,112,11,0,9,0,0,0,2,0
WHATCOM,2017,Western Washington University Police Department,0,362,0,29,0,0,0,1,27,0,1,0,0,312,0,0,0,10,0,164,0,0,138,21,0,21,0,0,0,0,0
WHATCOM,2018,Western Washington University Police Department,0,268,0,33,0,0,0,4,25,0,0,0,4,225,0,0,0,6,0,114,1,0,104,10,0,8,0,0,0,0,2
WHATCOM,2019,Western Washington University Police Department,0,230,0,21,0,0,0,1,20,0,0,0,0,205,0,1,0,3,0,106,1,1,93,4,0,4,0,0,0,0,0
WHATCOM,2020,Western Washington University Police Department,0,658,0,9,0,0,0,1,5,0,0,0,3,649,0,1,0,9,0,96,1,0,542,0,0,0,0,0,0,0,0
WHATCOM,2014,Whatcom County Sheriffs Office,88822,3056,34.41,803,9.04,1,0,52,565,3,11,0,171,2026,22.81,11,0,474,34,406,2,10,1089,227,2.56,183,0,1,3,40,0
WHATCOM,2015,Whatcom County Sheriffs Office,89788,2751,30.64,745,8.3,5,0,53,538,5,11,0,133,1769,19.7,10,0,382,17,433,1,9,917,237,2.64,202,0,6,1,28,0
WHATCOM,2016,Whatcom County Sheriffs Office,90538,3107,34.32,894,9.87,4,0,72,614,10,12,0,182,1925,21.26,9,1,431,30,492,0,14,948,288,3.18,240,0,6,1,41,0
WHATCOM,2017,Whatcom County Sheriffs Office,91724,3074,33.51,822,8.96,0,0,62,540,9,13,0,198,1862,20.3,13,1,312,49,433,3,13,1038,390,4.25,342,0,2,0,46,0
WHATCOM,2018,Whatcom County Sheriffs Office,92915,3293,35.44,858,9.23,0,0,59,554,4,21,0,220,2102,22.62,10,0,353,48,485,1,15,1190,333,3.58,297,0,3,0,33,0
WHATCOM,2019,Whatcom County Sheriffs Office,94986,2848,29.98,776,8.17,5,0,52,503,3,15,0,198,1788,18.82,7,0,348,40,368,6,8,1011,284,2.99,249,0,4,1,27,3
WHATCOM,2020,Whatcom County Sheriffs Office,95300,3283,34.45,752,7.89,6,0,50,475,6,15,0,200,2227,23.37,14,0,355,42,358,5,10,1443,304,3.19,255,0,4,0,42,3
WHITMAN,2012,COUNTY TOTAL,44805,2449,54.7,361,8.1,1,0,39,321,0,0,0,0,1505,33.6,7,0,172,10,462,0,6,848,583,13,535,0,0,1,47,0
WHITMAN,2013,COUNTY TOTAL,44280,1905,43,352,7.9,0,0,25,320,5,2,0,0,1225,27.7,0,0,161,15,348,0,4,697,328,7.4,303,0,0,0,25,0
WHITMAN,2014,COUNTY TOTAL,45740,2149,47,416,9.1,0,0,26,389,1,0,0,0,1360,29.7,6,0,189,13,369,3,3,777,373,8.2,337,0,3,0,33,0
WHITMAN,2015,COUNTY TOTAL,43880,1771,40.4,423,9.6,1,1,26,395,0,0,0,0,1086,24.7,4,1,173,5,312,0,6,585,262,6,221,0,5,0,36,0
WHITMAN,2016,COUNTY TOTAL,46755,1385,29.6,412,8.8,0,0,50,360,1,1,0,0,784,16.8,2,0,123,13,227,6,9,404,189,4,156,0,5,2,26,0
WHITMAN,2017,COUNTY TOTAL,45790,1694,37,313,6.8,0,0,30,282,0,1,0,0,1189,26,3,0,115,8,369,22,1,671,192,4.2,163,0,5,1,20,3
WHITMAN,2018,COUNTY TOTAL,46340,1506,32.5,383,8.3,1,0,41,304,3,0,0,34,916,19.8,5,0,88,9,265,4,5,540,207,4.5,175,0,3,6,22,1
WHITMAN,2019,COUNTY TOTAL,46080,1323,28.7,340,7.4,0,0,28,256,1,0,0,55,811,17.6,2,0,74,7,263,9,5,451,172,3.7,146,0,5,1,19,1
WHITMAN,2020,COUNTY TOTAL,46770,1292,27.6,301,6.4,0,0,21,228,1,2,0,49,777,16.6,2,0,86,7,218,9,3,452,214,4.6,166,0,7,0,40,1
WHITMAN,2012,Colfax Police Department,2790,145,51.97,37,13.26,0,0,6,31,0,0,0,0,97,34.77,2,0,13,0,20,0,0,62,11,3.94,10,0,0,0,1,0
WHITMAN,2013,Colfax Police Department,2780,118,42.45,23,8.27,0,0,0,23,0,0,0,0,88,31.65,0,0,13,0,27,0,0,48,7,2.52,4,0,0,0,3,0
WHITMAN,2014,Colfax Police Department,2765,182,65.82,45,16.27,0,0,1,44,0,0,0,0,132,47.74,0,0,22,0,30,0,0,80,5,1.81,1,0,0,0,4,0
WHITMAN,2015,Colfax Police Department,2790,175,62.72,37,13.26,0,0,4,33,0,0,0,0,131,46.95,1,0,28,0,29,0,0,73,7,2.51,4,0,0,0,3,0
WHITMAN,2016,Colfax Police Department,2795,21,7.51,16,5.72,0,0,0,16,0,0,0,0,5,1.79,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0
WHITMAN,2017,Colfax Police Department,2795,11,3.94,2,0.72,0,0,0,2,0,0,0,0,8,2.86,0,0,2,0,4,0,0,2,1,0.36,1,0,0,0,0,0
WHITMAN,2018,Colfax Police Department,2820,31,10.99,10,3.55,0,0,1,9,0,0,0,0,14,4.96,0,0,1,0,3,0,0,10,7,2.48,5,0,0,2,0,0
WHITMAN,2014,Colton Police Department,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WHITMAN,2012,Garfield Police Department,595,13,21.85,5,8.4,0,0,0,5,0,0,0,0,8,13.45,0,0,4,0,1,0,0,3,0,0,0,0,0,0,0,0
WHITMAN,2013,Garfield Police Department,595,6,10.08,0,0,0,0,0,0,0,0,0,0,6,10.08,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0
WHITMAN,2014,Garfield Police Department,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WHITMAN,2016,Garfield Police Department,595,1,1.68,1,1.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WHITMAN,2019,Garfield Police Department,600,6,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
WHITMAN,2020,Garfield Police Department,600,1,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.67,0,0,0,0,1,0
WHITMAN,2012,Palouse Police Department,1020,12,11.76,0,0,,0,0,0,0,0,0,0,12,11.76,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0
WHITMAN,2013,Palouse Police Department,1020,7,6.86,1,0.98,0,0,0,1,0,0,0,0,6,5.88,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0
WHITMAN,2014,Palouse Police Department,1030,3,2.91,0,0,0,0,0,0,0,0,0,0,3,2.91,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
WHITMAN,2016,Palouse Police Department,1040,2,1.92,2,1.92,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WHITMAN,2019,Palouse Police Department,1080,2,1.85,0,0,0,0,0,0,0,0,0,0,2,1.85,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
WHITMAN,2020,Palouse Police Department,1090,2,1.83,0,0,0,0,0,0,0,0,0,0,1,0.92,0,0,0,0,1,0,0,0,1,0.92,1,0,0,0,0,0
WHITMAN,2012,Pullman Police Department,31000,1161,37.45,209,6.74,0,0,19,190,0,0,0,0,814,26.26,0,0,89,4,270,0,4,447,138,4.45,119,0,0,0,19,0
WHITMAN,2013,Pullman Police Department,30990,926,29.88,206,6.65,0,0,8,194,3,1,0,0,671,21.65,0,0,95,12,169,0,2,393,49,1.58,42,0,0,0,7,0
WHITMAN,2014,Pullman Police Department,31420,1076,34.25,268,8.53,0,0,17,250,1,0,0,0,723,23.01,1,0,110,9,146,1,3,453,85,2.71,66,0,2,0,17,0
WHITMAN,2015,Pullman Police Department,32110,832,25.91,251,7.82,1,0,11,239,0,0,0,0,482,15.01,1,1,96,0,109,0,5,270,99,3.08,83,0,2,0,14,0
WHITMAN,2016,Pullman Police Department,32650,559,17.12,202,6.19,0,0,16,186,0,0,0,0,299,9.16,1,0,35,2,62,0,6,193,58,1.78,41,0,2,1,14,0
WHITMAN,2017,Pullman Police Department,33280,1120,33.65,196,5.89,0,0,16,179,0,1,0,0,860,25.84,3,0,84,4,237,19,1,512,64,1.92,44,0,5,1,11,3
WHITMAN,2018,Pullman Police Department,33730,1020,30.24,285,8.45,0,0,27,231,3,0,0,24,655,19.42,5,0,67,3,173,2,5,400,80,2.37,61,0,2,1,16,0
WHITMAN,2019,Pullman Police Department,34560,852,24.65,246,7.12,0,0,15,190,1,0,0,40,555,16.06,2,0,46,5,161,6,5,330,51,1.48,34,0,5,0,11,1
